,mean,std,2.5q,25q,50q,75q,97.5q,mc err
t_subj(11).123,1.3019786412171352,0.15027877436168227,1.0410649446528681,1.2017638509142075,1.2766681788444036,1.4063825735726647,1.5986148336656107,0.0019790219432277278
t_subj(11).126,1.0691151147988562,0.06863810506529075,0.9228878629246463,1.029108208882265,1.0735126240168884,1.1116670113778375,1.2111113908515438,0.0008748419011637611
t_subj(11).130,1.1273722226245066,0.09843677100091056,0.9512037939482859,1.0624974287928395,1.1146245747940013,1.187445880355495,1.3248330213505783,0.0012085839993211508
t_subj(11).131,1.6538890482614934,0.0909367517298084,1.4453953385942173,1.6015067920033714,1.665843913474113,1.7190021403827096,1.7943721381018292,0.0012972556587926044
t_subj(11).134,1.5189140271206973,0.1692494842111688,1.149471140568311,1.4239448925354163,1.5734489300342258,1.643663836980829,1.7337953732160478,0.0036052777300244914
t_subj(11).135,1.2277958267531297,0.09480690329964435,1.051288871574648,1.1643857759738816,1.216501880253283,1.3006834510141771,1.407613534476179,0.0014780365168992721
t_subj(11).136,1.2721299244179012,0.08254221338725394,1.0799087961438216,1.2229844333073747,1.2827724617737957,1.3318291477190485,1.4034093357246897,0.0011920778976931474
t_subj(11).142,1.5790422299538924,0.1007022234449282,1.3508548265554925,1.519131689655976,1.5914888003369732,1.651759756374397,1.7389990394222037,0.0014588389800459468
t_subj(11).145,1.6046561603049183,0.10826928649643938,1.4113932484609018,1.5472522872700927,1.6023777904572,1.652435679289407,1.9370819402861164,0.0032184538677548584
t_subj(11).146,1.3812124206796157,0.09140534072402773,1.2022485177026012,1.3258080076105996,1.3785169509635096,1.4304024633901689,1.587143060238703,0.0011653911777215376
t_subj(11).148,1.1557001009731902,0.15373087068046354,0.8586962965648675,1.0853066130448523,1.1436969555865502,1.1944739150570005,1.6013515628732242,0.0035905766911726545
t_subj(11).152,1.7610341807307777,0.17258789005373185,1.3064940278941568,1.7001850828300187,1.8057719233869753,1.8781093817254804,1.9769607493493295,0.0035248451159589785
t_subj(11).154,1.8837045173531106,0.08361902549835878,1.688075161863134,1.8396953273516563,1.8960240775012842,1.9404998297587346,2.012975846792021,0.0011708459280378235
t_subj(11).155,1.4597190884206672,0.08152377864759364,1.2711028774927724,1.4136375091771898,1.4689913072501768,1.5174705673995326,1.589596198492985,0.0009796722058937662
t_subj(11).157,1.3421142947095572,0.08550768596938352,1.1601735973630993,1.292935852303014,1.3497271696459237,1.398603225698451,1.4724620240000004,0.0011971125215029534
t_subj(11).159,1.6829372844326245,0.12468581052297002,1.4491303074298445,1.6122881771605988,1.6836331934440936,1.7450285157805485,2.028994975304911,0.0020950490154511186
t_subj(11).161,1.591899474059448,0.15297783855337002,1.3329009506219651,1.500983448773743,1.5730018706490037,1.6583158140815968,1.964699718992679,0.002382728296601403
t_subj(11).176,1.3600239207578553,0.0752291170262476,1.1895554197594984,1.315401787815042,1.3687580784615436,1.4146998803050135,1.477716158077706,0.0010055127551808593
t_subj(11).178,1.8234875639348884,0.0913997056078544,1.6090045294450566,1.773769474080996,1.8359972560108122,1.8869464978969068,1.9653992804972413,0.0013742920341854369
t_subj(11).179,1.8248967733628532,0.16518782530745152,1.4455311410954939,1.7286695177904594,1.848291835711022,1.9434916275036773,2.0725849786958666,0.002058516395824497
t_subj(11).181,1.3121399663660334,0.10674705311769628,1.109210400361729,1.2476010914677322,1.3064342679156111,1.3671311056861462,1.5423189379201074,0.0013929756131547432
t_subj(11).183,1.539928570366461,0.09224731623051179,1.3348308407796945,1.4861950525083394,1.5496040299948501,1.599214878729022,1.7142026004936797,0.0011684544869554607
t_subj(11).184,1.2947254152719034,0.06588301832616944,1.1512128806173392,1.256176057628674,1.3012833681478013,1.3386291958504457,1.4138443676550774,0.000866129070030481
t_subj(11).186,1.309263324217833,0.11414376361267213,1.092577024761297,1.2420973169588396,1.3057100805868262,1.3637012185693191,1.5558772465709538,0.0012078041493000398
t_subj(11).189,1.8722667609644634,0.27021047803959636,1.305775306336182,1.68572386443379,1.8956165016003466,2.077743832313621,2.3194230016578525,0.0029914530171418984
t_subj(11).193,1.3649211804869879,0.07999330207417434,1.1853895048345937,1.320086444807951,1.3749935096850225,1.4211893889015537,1.4892449438277255,0.0010093927413788752
t_subj(11).194,1.6422216180764142,0.1372019643705299,1.3928908850398174,1.5573656305376826,1.6249334016135129,1.703414852802727,1.9314991228364757,0.0021965557759565475
t_subj(11).196,1.0677635965375942,0.159737813567186,0.7230620524581348,0.9650923487694906,1.042132502931584,1.2046321119183983,1.351000163801729,0.0026291249308663407
t_subj(11).1001,2.0005312864632883,0.10031564282552227,1.7721437015592167,1.9451708122970608,2.013949969744198,2.0675497950993935,2.170270099177133,0.001528132500714924
t_subj(11).1003,1.5902084729194943,0.27159751550216243,1.083764997904384,1.3037437435874528,1.7058464092973227,1.8016592982629258,1.9400535153581862,0.00884221724156241
t_subj(11).1007,1.381853960148259,0.07747005487186304,1.205036861809441,1.3370800181290858,1.3909116264549566,1.4354281171834786,1.5097759666409527,0.0010803745247170925
t_subj(11).1009,1.4409041740115238,0.0815852596209041,1.2548981058956532,1.393662216697618,1.4508512164820417,1.500418246791858,1.5683615931274246,0.0008964761747959205
t_subj(11).1015,1.4649522310546084,0.07961084803533645,1.2911320480954283,1.4201377963059296,1.4732479913199532,1.5172291395938877,1.5934272793618078,0.0008758417905222061
t_subj(11).1017,1.6780489122776998,0.07450763726946315,1.5137421061340872,1.6350322247172298,1.6848248549878126,1.725127241880811,1.8264223631987588,0.0010556485448027769
t_subj(11).1021,1.6152012060247933,0.16931590255282436,1.2761835411855882,1.4768100032112805,1.6525432610060007,1.730258284141868,1.9264218967376145,0.002880835349093483
t_subj(11).1025,1.584774805405939,0.07085302881066426,1.4165931377600494,1.5447767653286457,1.5935196348583702,1.635652423659105,1.6956191198354427,0.00104410313426486
t_subj(11).1027,1.5417305143652085,0.1058242864733308,1.2160297468647947,1.5032338168680772,1.5625818769354678,1.6108381213611527,1.6758805361739773,0.0023665401153762254
t_subj(11).1029,1.2069842695760036,0.06281310711079557,1.0677593965745482,1.1697015654478284,1.2137732598916766,1.2501811596170984,1.3089814899831902,0.0007104182276345486
t_subj(11).1031,1.3580014937935487,0.0960103472337982,1.1881446791645982,1.2974173122576929,1.347027963365826,1.4013611257221525,1.5655360849212054,0.0016385837263046415
t_subj(11).1033,0.7308583484387439,0.1333381766313277,0.564117858668969,0.6430912736525145,0.6836887264773823,0.7841695522045852,1.0319279475691232,0.003210664374533034
t_subj(11).1035,1.3369550226228806,0.11165392779875963,1.1343676745871492,1.2442471719386277,1.345890617983519,1.4374109862904032,1.506276608261453,0.002566475793656362
t_subj(11).1041,1.4126261450240922,0.10756288568769719,1.2283467925794853,1.3366917901472295,1.3900209746911065,1.5086815220717131,1.603777329595134,0.0020872361969004544
t_subj(11).1043,1.5526097069147073,0.0912667116938457,1.3479731166985904,1.497892027205026,1.5623322839913822,1.6170031007376477,1.7017431068978324,0.001032916418657024
t_subj(11).1045,1.7480983199195776,0.1260449692914666,1.4281791589480497,1.7010162964430937,1.7835389271982585,1.834532278914525,1.9044416657550136,0.00214402041454661
t_subj(22).15,0.6524136356700061,0.051630033114938606,0.5312063987402119,0.6227327562602951,0.659482216056577,0.6895534045182068,0.7323854249878718,0.0007537483266642664
t_subj(22).16,1.1145811780513808,0.06528333914609909,0.965813933086593,1.0763516575214114,1.1238447903150701,1.161965605679389,1.2162822711891907,0.0010513877569695482
t_subj(22).17,0.8725069101134492,0.06517605886489597,0.7187466481917446,0.8365340458100121,0.8823319947313549,0.9188983742743003,0.9706295978605612,0.0010238061127941381
t_subj(22).19,0.8297674968422595,0.11203822348994955,0.6247140903640549,0.729386101250428,0.8627456947820098,0.927880877340101,0.9859619499238287,0.0026700666246227424
t_subj(22).24,1.116065583198011,0.08526525350834276,0.9459638228151996,1.0654135583957147,1.1168420298113722,1.1606444322971887,1.311918085693644,0.00121138768356642
t_subj(22).26,0.6007743280638591,0.04353040306751556,0.49929904069828346,0.5768231256393014,0.6073500836758885,0.6317874398462906,0.6665243872509965,0.0008162465559992289
t_subj(22).28,0.8552783987361974,0.05063597341478254,0.7381951616691166,0.8254986681860652,0.8628536006827476,0.8917690111723657,0.9336927798235181,0.0008531230655239667
t_subj(22).30,0.575531159551533,0.048697973497546024,0.4641292955351292,0.5486996501982333,0.5809336205711532,0.6086075527322271,0.6526035158121506,0.0007185620836621322
t_subj(22).34,0.8401470015937633,0.055143698984701416,0.7159737709022188,0.8098754269708264,0.8454587491609791,0.8758709967679674,0.9419545320987441,0.0009270853499435058
t_subj(22).36,0.7009007631757409,0.08434307498055316,0.5556115212542273,0.653859636449452,0.6943981729271542,0.732912137106279,0.9352198733784055,0.0015655124112768791
t_subj(22).38,0.6975988203253968,0.055219272165055615,0.5695502702910329,0.6656182883848594,0.7050913922712843,0.7366579643391441,0.783228233295861,0.000747763987558757
t_subj(22).40,0.6353539042865983,0.05725867182341356,0.5065947896504371,0.6040290125650506,0.6408202824844034,0.6733552128426358,0.7345623687172839,0.0007313775775712123
t_subj(22).42,0.5831315537331391,0.07957217450531544,0.4427831262009238,0.5306766882358539,0.5702769438704838,0.6298917836732159,0.7453218402824197,0.0013781022918605155
t_subj(22).44,0.7392599348411513,0.0595994595917222,0.6042765877259162,0.7044696949918093,0.7473736406423888,0.7822784659652523,0.8336209890202583,0.000955938696079884
t_subj(22).46,0.7240651500733848,0.05598688046191081,0.5922942246994913,0.6931663052007803,0.732774405683832,0.7637761594638283,0.810059828060913,0.0007468873030642236
t_subj(22).48,0.8291074984257127,0.0583960312774819,0.6892372672305487,0.7968503556188652,0.8376006857671788,0.8714306191599948,0.9174798823120073,0.0009772771392581102
t_subj(22).50,0.133898906186985,0.05057310856731375,0.07184532258484087,0.1109464478459065,0.13171250714866253,0.15166187873037207,0.18798555374278597,0.001459280061645164
t_subj(22).52,0.6435507703077372,0.0421783677073426,0.5430077228352976,0.6199031305744909,0.6502287858970863,0.6740482819858697,0.7073898291998724,0.0007796596830889725
t_subj(22).57,0.654506422159389,0.19308967074255776,0.40227110842639985,0.5206065644801762,0.5816437572696426,0.8294051941183861,1.0507602669139007,0.0076746718589018395
t_subj(22).59,0.6851485342519612,0.05212478472653662,0.5671820637425937,0.654581264417307,0.6912851934085986,0.7230371079714514,0.7675134193107553,0.0008671177873907237
t_subj(22).63,0.987067906607698,0.06861054303294847,0.827210527749402,0.9480716148407736,0.9968444742873247,1.0367568040860136,1.093215095132892,0.0009095189679155336
t_subj(22).72,0.5895214414397706,0.04578182904592208,0.4818495576846418,0.5638757320885556,0.5965566377203314,0.6217204631387215,0.6579638504276041,0.0006813264892201672
t_subj(22).79,0.674267434932572,0.04971986708942326,0.5624866072195535,0.6452797133531587,0.6796024784646462,0.7096656698819042,0.7548273125391224,0.0007427255626979158
t_subj(22).83,0.4200995730230272,0.1424038639692614,0.24098027697638083,0.32725144873619716,0.36924457032535596,0.46477022188626893,0.7314468614564898,0.004420063331113768
t_subj(22).87,0.6101350358518707,0.055921555324915766,0.482217108434458,0.5774659457143061,0.6165437315247579,0.6497603761878118,0.6986642461587014,0.0007249878250383571
t_subj(22).92,0.7357118863095362,0.05374749080479769,0.6087612930719781,0.7046191550916647,0.7439111866934841,0.774171277492399,0.8191609250650079,0.0009113875324329496
t_subj(22).94,0.7604688653067231,0.05407722226994717,0.637669007596082,0.730468875477558,0.7673386186990461,0.7970565494620906,0.8447681813085058,0.0008345757584558681
t_subj(22).95,0.5365910677579926,0.04723376456433924,0.4255295440240209,0.5094213719233738,0.5429003411003716,0.5710342391052616,0.6092008687002243,0.0007507485376567309
t_subj(22).97,0.8043546113747885,0.10344702729638923,0.4941518772813157,0.7678274798482653,0.8262918274190562,0.8703441764754118,0.9340240167592403,0.001725380936654335
t_subj(22).100,0.5435783943204266,0.05922941049959119,0.40823519779052947,0.5099258849195617,0.5512153419937393,0.583846498485148,0.6393436381249914,0.0007725329777773672
t_subj(22).105,0.8489457885702358,0.06249119014824146,0.7020143209509077,0.8136958067937841,0.8581845756770317,0.8936403643249262,0.9449550691186687,0.0009188516803755504
t_subj(22).107,0.7727279794719906,0.051234998655896064,0.6491261201124392,0.7440231355044998,0.7807243059117493,0.8096328225635512,0.8490931712028446,0.000722473043890493
t_subj(22).108,0.8846183351814821,0.07758119280567716,0.6920020140434885,0.8504508214946214,0.900851010141782,0.9399131701894996,0.9901146900757792,0.0014380665218673584
t_subj(22).109,0.5753704520091918,0.0516673512098932,0.45794810180562734,0.5449285884787908,0.5812426192536522,0.6109154247741637,0.6591957378625776,0.0007478063565380038
t_subj(22).112,0.7055785623705697,0.049380801819818645,0.5909058115971108,0.6777933043081729,0.7127053500697,0.7405303668498457,0.7819153538483661,0.0007353234196801524
t_subj(22).117,0.5470020250741839,0.04212767980077337,0.45104827635055633,0.5217579342211445,0.5523238367814712,0.577313894361034,0.6142044230899878,0.000712207632864357
t_subj(22).118,0.6279221070153493,0.05372105548239819,0.5037437303473806,0.5970037381634532,0.6347315295609115,0.6666850185887555,0.7129133675935652,0.0009076229073438948
t_subj(22).119,0.6272252924958925,0.05253191378587115,0.509700986471274,0.5967857083150727,0.634646129088902,0.6659342622065254,0.7081833170463161,0.0007976820767117384
t_subj(22).121,0.9614544428188206,0.07695464996556711,0.8101405256520734,0.9082143290885138,0.9574178582231551,1.025232720182713,1.0892187476439774,0.001210152626381091
t_subj(22).123,0.8568818062663286,0.061831636994243114,0.7161127245022741,0.821941307682098,0.8660755507505218,0.9011102646333434,0.9533234698986958,0.0009329705265256897
t_subj(22).126,0.5786636338034534,0.05370775602184817,0.46944075704681865,0.5493019747198049,0.5798762565202108,0.6056868157717814,0.708941928107142,0.0009704634429590113
t_subj(22).130,0.5999282612434642,0.046496098771770245,0.49255429999681555,0.5735091141316353,0.6058440442872378,0.6325499968948557,0.6728865868493125,0.0007044602764436045
t_subj(22).131,0.7185003582065314,0.05551620889614736,0.58983730053789,0.686612648883067,0.72544661000916,0.7589010097129011,0.8049614917836218,0.0009229310343255214
t_subj(22).134,0.6565973972432574,0.06767397947913933,0.5057690953805211,0.615278331214008,0.6643635885532625,0.7046208048529601,0.769616785499376,0.0008620758307524562
t_subj(22).135,0.661389292567455,0.04475812198502596,0.5604636857516289,0.636665763529445,0.6658172359128929,0.690593703667746,0.7333654922814427,0.0006826252302757381
t_subj(22).136,0.7085921294864562,0.05622085456125923,0.5771547866639797,0.6757020227103858,0.7167460987785612,0.7495458881538613,0.7950904393946745,0.0008379510904446642
t_subj(22).142,0.6947955013339251,0.05702647537515039,0.5647156619313526,0.6608804492532199,0.7021178808410682,0.7356555468040489,0.7852823430642986,0.0008284708380845461
t_subj(22).145,0.6975315463681121,0.060693352214383815,0.5713539551482698,0.6672085021418724,0.7062671313930303,0.7380751919913983,0.784956022937767,0.0012379786701364561
t_subj(22).146,0.6375435968180421,0.05327124740917262,0.5155857842585605,0.6078619797518601,0.6448578478873985,0.6740536700887773,0.7204229618235548,0.0007892036987263406
t_subj(22).148,0.5143154591339496,0.07776437572385753,0.2963135994346118,0.4860260211597561,0.5308731988815895,0.5668628683798915,0.6156099538864607,0.0012626542245985218
t_subj(22).152,0.8773746389178075,0.07206619592929012,0.70831202988595,0.8358030571487219,0.8871286097194139,0.9293041081248299,0.9907215370112267,0.0010884891337833722
t_subj(22).154,1.0026492421041955,0.054162984907816125,0.8800591146121333,0.971565191664691,1.0097002243184585,1.0412293888604556,1.089067714709162,0.0008792111497008509
t_subj(22).155,0.5949290730362838,0.12243617292775434,0.38723658130442234,0.4997803047507591,0.567585828929072,0.7028382469157001,0.8139290111551785,0.002356151651869642
t_subj(22).157,0.6490658817587817,0.04611808698414366,0.5421557648642121,0.6220834725527408,0.6544184945432994,0.6820333197332609,0.7217544110668528,0.0007232256474429292
t_subj(22).159,1.0085824262327616,0.16249880988037319,0.702498429317371,0.8861793064542371,1.0203127536770122,1.1046217154910454,1.3545566960230389,0.0024933299295492673
t_subj(22).161,0.7284051944622271,0.0606431251472738,0.5899562573685017,0.6946748139379317,0.7359357358626144,0.7714395734337502,0.8246759449361416,0.0008804189795026333
t_subj(22).176,1.0308864038081966,0.08781792269088208,0.822317747002526,0.9842618485725466,1.0439861271820805,1.0914445395739714,1.1653683621093256,0.0012301456173821046
t_subj(22).178,0.7804393243982025,0.05708380671507743,0.6440383290396867,0.7491855916264232,0.7886579255424534,0.821372316036106,0.8663668796991465,0.0009349746166509729
t_subj(22).179,1.545549111493538,0.10546456556745602,1.323888838853365,1.4908454175137686,1.5506681552574964,1.599977982778053,1.7901686028911807,0.0017133304297978602
t_subj(22).181,0.7553841685363465,0.059340937310621976,0.6165303863164897,0.7226839048559561,0.7643567614623427,0.797965338071937,0.8446305402752421,0.000826857928104636
t_subj(22).183,1.0226958966968764,0.07148708824033774,0.8568728714601841,0.9824234882811659,1.032461858489565,1.0743129083119236,1.132252178285405,0.0010554871826360462
t_subj(22).184,0.8377049628055604,0.047497305106375995,0.7238956171134152,0.8129604833614595,0.8449693041122275,0.8712561074718521,0.9088096204084799,0.0008180737843580319
t_subj(22).186,0.9420717517123008,0.08112923952313714,0.7532722526468245,0.8998159181886215,0.95447742708585,0.998318408849903,1.0622211223347835,0.001203998947437022
t_subj(22).189,0.8015074058927532,0.07337952223825336,0.6376595185837264,0.7600520017239293,0.8087025611209758,0.8490801781649913,0.9290440041724946,0.0009728682901773138
t_subj(22).193,0.6608289005832297,0.0605520438018905,0.5257183627364459,0.6256622509490779,0.6666533098455371,0.7020119850382844,0.7700050436677677,0.0008536797185484318
t_subj(22).194,1.1605922441501455,0.07876958822184282,0.9813255658713769,1.1242820305628212,1.17310071695031,1.2134998319605632,1.2692452674627275,0.0015340572002158423
t_subj(22).196,1.3151222539407406,0.10642716379395968,1.062566168346698,1.2662632995093481,1.3337533077861625,1.3857658712843022,1.463398876373985,0.0016453841812226193
t_subj(22).1001,0.8533940128693652,0.08254519347419952,0.6819331190009916,0.8061800676216351,0.8560638265002841,0.8985013887631413,1.0406273971166013,0.0011486603274414703
t_subj(22).1003,0.8883482727051505,0.07260766161123847,0.7423792212158047,0.8491115316776189,0.8898971344784053,0.9261280862201419,1.0810767690737066,0.0013077864058874413
t_subj(22).1007,0.4511879740461095,0.05445984477743718,0.331213062382758,0.42023503465522777,0.4556833240329342,0.48554491265998734,0.5615688555717321,0.000873409082658153
t_subj(22).1009,1.0651450319208713,0.12730048129503893,0.7639824243860784,1.0221195996781605,1.1062175226880682,1.1548137572051163,1.2159776019250623,0.0034854309724070254
t_subj(22).1015,0.7013298122060783,0.06873163530733536,0.5602462699327687,0.6575564946707294,0.7005960123962914,0.7439978130748441,0.8349779851664088,0.0008665817928903247
t_subj(22).1017,0.7915828689716742,0.04729109738218832,0.6817235016834349,0.7655999837401819,0.7980894928556698,0.825376544799421,0.8634727777112581,0.0006600737515187417
t_subj(22).1021,0.8026439491019784,0.1004588744596168,0.6267601138925892,0.7331998480863411,0.78066939313188,0.8919271448218586,0.984194284236502,0.002121457985161785
t_subj(22).1025,0.6681324941085066,0.0434738748370716,0.5698267349645105,0.6434900361165393,0.6728546490579579,0.6972612821319984,0.7382979427941371,0.0007411257334121646
t_subj(22).1027,0.7417357490819081,0.0626064253704162,0.6007050143771485,0.7056779698899251,0.7493036534358237,0.7847227463049751,0.8406054878618924,0.0007593080728143745
t_subj(22).1029,0.6994854003735986,0.06103206612663883,0.5732402023587783,0.6607042394267987,0.7000986602661156,0.739123257947727,0.8094899685030432,0.0008371318362160642
t_subj(22).1031,0.6326835785268489,0.047665717512420915,0.5226599124330922,0.6045919021687473,0.6389777147092879,0.6674255493281054,0.7070956606936117,0.0008545210181436265
t_subj(22).1033,0.647886251180438,0.085003051699289,0.4757519030314785,0.5877568032614375,0.6623965008804149,0.7123355443257032,0.7708787533999091,0.0012482530444705437
t_subj(22).1035,0.5879752590532942,0.05145952970408366,0.47487598994630825,0.5584541006706423,0.5930289939064743,0.620856761979886,0.6726569632458428,0.0007852525629328201
t_subj(22).1041,0.6643995040573555,0.0402799105436841,0.5714233130217766,0.6411479037150837,0.6702837838293977,0.694060083829894,0.7260097127973499,0.0006998505590326156
t_subj(22).1043,0.9116400842628649,0.061709723630456424,0.7713388592049015,0.877798680273254,0.9190886246470751,0.9532055887184218,1.0137941763606293,0.0008859483971562154
t_subj(22).1045,1.213586969070677,0.06179244447748963,1.0683437910723068,1.1785743461427671,1.2222864152138109,1.2584222841172101,1.307017922864493,0.0009882420985820347
